filename,samples,basename,quality,noni,tag,cmt,mark,rpk_cnt,hN,hS,hV,hU,mlS,mlV,mlU,h_nz_cnt,h_nz_len,h_nz_frac%,ml_nz_cnt,ml_nz_len,ml_nz_frac%,flags,recordingId,userId,notes
1023_0,127999,1632340.564,0,1,1111,,*,846,846,0,0,0,0,0,0,1,400,0.31250244142532363,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,614dc6914bac1c1cd8017db9,614dbf7e4bac1c78af017aed,idealus
1024_0,127999,1632252.683,0,1,1111,,*,548,547,1,0,0,0,0,0,1,1200,0.9375073242759709,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,614dc6c74bac1c84d1017e13,614dbfa84bac1c1231017aee,Trumpas triukšmelis ties 115750
1024_1,127999,1632241.398,0,,,,,627,627,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,614dc6c74bac1ccc60017e02,614dbfa84bac1c1231017aee,geras
1025_0,127999,1632471.213,0,7,1111,,*,880,869,11,0,0,0,0,0,7,4600,3.593778076391222,0,0,0,"EXTERNALLY_ANNOTATED,FOR_EXTERNAL_ANNOTATING",614dc6ff4bac1c3a8d017f07,614dbfd24bac1cce7b017aef,geras
1025_1,127999,1632469.959,0,,3333,,**,961,952,9,0,0,0,0,0,0,0,0,0,0,0,"EXTERNALLY_ANNOTATED,FOR_EXTERNAL_ANNOTATING",614dc6ff4bac1c081d017f05,614dbfd24bac1cce7b017aef,geras
1025_2,127999,1632470.586,0,,3333,,**,917,912,5,0,0,0,0,0,0,0,0,0,0,0,"EXTERNALLY_ANNOTATED,FOR_EXTERNAL_ANNOTATING",614dc6ff4bac1c9273017f06,614dbfd24bac1cce7b017aef,su pabangavimais
1025_3,127999,1632398.405,0,,,,,571,570,1,0,0,0,0,0,0,0,0,0,0,0,"EXTERNALLY_ANNOTATED,FOR_EXTERNAL_ANNOTATING",614dc6fe4bac1cb21c017e95,614dbfd24bac1cce7b017aef,Daug neteisingų R ištryniau
1025_4,127999,1632394.636,0,,,,,572,572,0,0,0,0,0,0,0,0,0,0,0,0,"EXTERNALLY_ANNOTATED,FOR_EXTERNAL_ANNOTATING",614dc6ff4bac1cd428017ed4,614dbfd24bac1cce7b017aef,Daug neteisingų R ištryniau
1026_0,127999,1632731.258,0,5,1111,,*,745,724,0,21,0,0,0,0,5,2300,1.796889038195611,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570a262312e57080168e75,615708ba2312e518c0168e69,
1026_1,127999,1632729.377,0,,,,,912,893,0,19,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570a262312e52a3a168e71,615708ba2312e518c0168e69,"Kartais išlenda aiškiai matomi raumenų triukšmai,  daug nesurastų rpeaks ties V"
1026_10,127999,1632724.351,1,,,,,683,680,0,3,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570a262312e56129168e79,615708ba2312e518c0168e69,"Prasta pirmos dalie kokybė: BW, EMG, EMA"
1026_11,127999,1632726.869,0,,,,,756,754,0,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570a262312e57e7b168e6f,615708ba2312e518c0168e69,"Tik viena BW kalnelis ties 122000, nuolat pasirodo silpnas  EMG"
1026_12,127999,1632723.723,0,,,,,897,897,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570a262312e57d8e168e7a,615708ba2312e518c0168e69,su pabangavimais
1026_2,127999,1632730.004,0,,,,,889,872,0,17,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570a262312e54f9c168e73,615708ba2312e518c0168e69,"Kartais išlenda nedidelis raumenų triukšmas, daug praleista rpeaks ties V"
1026_3,127999,1632730.631,0,,,,,830,814,1,15,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570a262312e53f7d168e74,615708ba2312e518c0168e69,Neurokit blogai gaudo rpikus ties V
1026_4,127999,1632728.75,0,11,1111,,*,851,841,0,10,0,0,0,0,11,19300,15.078242798771866,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570a262312e52b82168e70,615708ba2312e518c0168e69,
1026_5,127999,1632725.61,0,,,,,769,763,2,4,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570a262312e50f40168e78,615708ba2312e518c0168e69,Kartais nedidelis BW ir EMG 
1026_6,127999,1632726.237,0,,,,,749,743,1,5,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570a262312e52835168e7d,615708ba2312e518c0168e69,Vietomis pasirodo nedidelis EMG
1026_7,127999,1632728.123,0,,,,,745,739,0,6,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570a262312e5ce04168e72,615708ba2312e518c0168e69,"Nedidelis BW, vietomis pasirodo nedidelis EMG"
1026_8,127999,1632724.979,1,,,,,798,793,0,5,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570a262312e59489168e7b,615708ba2312e518c0168e69,"Kokybė pablogėja apie 50000, pasirodo net EMA"
1026_9,127999,1632727.496,0,,,,,761,757,1,3,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570a262312e53403168e7c,615708ba2312e518c0168e69,"Gera kokybė su vietomis nedideliu EMG, tik vienas triukšminis epizodas ties 98400"
1027_0,127999,1633044.261,0,8,1111,,*,759,758,0,1,0,0,0,0,8,5200,4.0625317385292075,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570a9f2312e5391b168f61,615708ea2312e56066168e6a,idealus
1027_1,127999,1633043.64,0,,,,,752,751,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570a9f2312e5736b168f60,615708ea2312e56066168e6a,geras
1027_2,127999,1633034.948,0,,,,,752,751,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570a9f2312e53e1d168f53,615708ea2312e56066168e6a,idealus
1027_3,127999,1633038.054,0,,,,,736,735,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570a9f2312e5115f168f57,615708ea2312e56066168e6a,idealus
1027_4,127999,1633031.843,2,,,,,783,783,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570a9f2312e5e250168f54,615708ea2312e56066168e6a,"Būtų geras įrašas, tačiau pabaigoje keletas netrumpų epizodų su įvairiausiais trikdžiais"
1028_0,127999,1633043.19,0,,,,,668,667,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570af62312e52da1168fda,6157091f2312e5b88c168e6b,"Nedidelis, bet nuolatinis BW, kartais pasirodo labai nedidelis EMG, trikdis ties  60800"
1028_1,127999,1633041.936,0,2,1111,,*,655,654,1,0,0,0,0,0,2,800,0.6250048828506473,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570af62312e5021c168fd1,6157091f2312e5b88c168e6b,"idealus, du neatpažinti S"
1028_2,127999,1633034.496,0,,3333,,**,602,601,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570af62312e558d4168fc6,6157091f2312e5b88c168e6b,Yra išskirčių ir EMG
1028_3,127999,1632967.563,0,,,,,644,644,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570af62312e5135f168f97,6157091f2312e5b88c168e6b,banguota
1029_0,127999,1633047.767,0,3,1111,,*,652,651,1,0,0,0,0,0,3,4500,3.515652466034891,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570b7b2312e5693f169094,615709472312e5fe91168e6c,idealus
1029_1,127999,1633036.499,2,,,,,661,661,0,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61570b7b2312e528ad169082,615709472312e5fe91168e6c,Nuo 65000 prasideda didelės amplitudės EMG ir BW
1030_0,127999,1633439.208,0,,,,,1065,964,101,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e32555e22017c3e,61632ace1e32557a62017bba,"daug S, apie pusė S atpažinti kaip V"
1030_1,127999,1633436.702,0,,,,,1101,1004,97,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e32556482017c3c,61632ace1e32557a62017bba,"daug S, dalis S atpažinti kaip V"
1030_10,127999,1633445.476,0,,,,,1000,931,68,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e32554388017bee,61632ace1e32557a62017bba,"yra triukšmų, daug S, dalis S atpažinti kaip V"
1030_11,127999,1633429.81,0,,,,,1166,1097,69,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e32556eca017c2b,61632ace1e32557a62017bba,"yra triukšmų, daug S, dalis S atpažinti kaip V"
1030_12,127999,1633427.935,0,,,,*,1068,1000,67,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1e1e32550441017bc6,61632ace1e32557a62017bba,geras
1030_13,127999,1633443.596,1,,,,,1021,955,66,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e325533e2017beb,61632ace1e32557a62017bba,"Gera kokybė suprastėja nuo 93000, daug S, ML nemažai S ir N priskiria V"
1030_14,127999,1633438.582,0,,,,*,1082,1025,57,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e325541ef017c36,61632ace1e32557a62017bba,
1030_15,127999,1633437.328,0,,,,,1112,1056,56,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e3255bceb017c3b,61632ace1e32557a62017bba,"yra triukšmų, daug S, dalis S atpažinti kaip V"
1030_16,127999,1633439.837,0,,,,,1087,1032,55,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e3255bbf6017c37,61632ace1e32557a62017bba,"yra triukšmų, daug S, dalis S atpažinti kaip V"
1030_17,127999,1633435.448,0,,,,,1091,1039,52,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e32558b0e017c31,61632ace1e32557a62017bba,yra triukšmų
1030_18,127999,1633430.44,0,,,,,1148,1098,50,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e3255796f017c2d,61632ace1e32557a62017bba,"Nedidelis BW, bet dažnas, yra šuolis"
1030_19,127999,1633434.823,1,,,,,1060,1011,49,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e32553c82017c34,61632ace1e32557a62017bba,"Buvo praleistas rpeaks, gydytojas įdėjo. Yra staigių izolinijos šokinėjimų."
1030_2,127999,1633441.087,0,,,,,1081,993,88,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e32558455017c39,61632ace1e32557a62017bba,"daug S, dalis S atpažinti kaip V"
1030_20,127999,1633426.684,0,,,,,1007,959,48,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1e1e32550736017bc3,61632ace1e32557a62017bba,"daug S, dalis S atpažinti kaip V"
1030_21,127999,1633436.077,0,,3333,,NS,1064,1018,46,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e32552328017c32,61632ace1e32557a62017bba,"Kokybė 7-8, yra keletas ryškesnių EMG epizodų"
1030_22,127999,1633440.462,0,,,,,1079,1033,46,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e3255fb5f017c38,61632ace1e32557a62017bba,yra triukšmų
1030_23,127999,1633431.69,0,,,,,1077,1035,42,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e32556d6e017c2c,61632ace1e32557a62017bba,yra triukšmų
1030_24,127999,1633427.309,2,,,,,998,957,41,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1e1e3255ce7b017bc5,61632ace1e32557a62017bba,Ties 30400 prasideda izolinijos  šokinėjimas
1030_25,127999,1633431.065,0,,,,,1085,1045,40,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e3255371c017c30,61632ace1e32557a62017bba,"yra triukšmų, daug S, dalis S atpažinti kaip V"
1030_26,127999,1633444.221,1,,,,,968,929,38,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e32552a5c017bf0,61632ace1e32557a62017bba,"Yra izolinijos staigių pavaikščiojimų, raumenų triukšmų išlindimų. Dažnai N arba S ML atpažista, kaip V."
1030_27,127999,1633434.198,0,,,,,967,936,31,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e32556d01017c33,61632ace1e32557a62017bba,
1030_28,127999,1633432.944,0,,,,*,1004,979,25,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e32553256017c35,61632ace1e32557a62017bba,geras
1030_29,127999,1633432.319,0,,,,x,1022,997,25,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e3255590d017c2f,61632ace1e32557a62017bba,geras
1030_3,127999,1633437.957,0,,,,,1046,961,85,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e32556a1c017c40,61632ace1e32557a62017bba,"daug S, dalis S atpažinti kaip V"
1030_30,127999,1633433.569,0,,,,*,1015,990,24,0,1,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e32557fda017c2e,61632ace1e32557a62017bba,geras
1030_31,127999,1633426.058,0,,,,x,904,886,17,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1e1e32553c30017bc4,61632ace1e32557a62017bba,geras
1030_32,127999,1633425.432,0,,,,,958,947,11,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1e1e3255ce26017bc2,61632ace1e32557a62017bba,geras
1030_33,127999,1633424.804,2,,,,,944,936,8,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1e1e3255aee2017bc1,61632ace1e32557a62017bba,"Antroje dalyje šokinėjantis BW, epizodai su EMG, EMA"
1030_4,127999,1633428.56,1,,,,,1120,1035,85,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e3255d9e9017c28,61632ace1e32557a62017bba,"keistai sudarkyta izolinija. Staigus izolinijos šuoliai nuo 93000, nuo 120000"
1030_5,127999,1633442.966,0,9,1111,,*,984,901,83,0,0,0,0,0,9,4800,3.7500292971038838,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e325534f5017c3f,61632ace1e32557a62017bba,geras
1030_6,127999,1633429.186,0,,3333,,NC,1198,1115,83,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1e1e32553d61017bd7,61632ace1e32557a62017bba,"kokybė apie 5-6,  daug triukšminių epizodų"
1030_7,127999,1633444.847,0,,,,*,1016,943,70,3,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e32553353017bef,61632ace1e32557a62017bba,idealus
1030_8,127999,1633442.341,0,,,,,1087,1015,71,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e32557bda017bf6,61632ace1e32557a62017bba,yra triukšmų
1030_9,127999,1633441.716,0,,,,,1027,956,70,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c1f1e3255f87d017c3a,61632ace1e32557a62017bba,geras
1031_0,127999,1633529.899,0,,,,,931,903,0,28,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32558b63017cb8,61632afa1e325516b4017bbb,V atpažinti kaip S
1031_1,127999,1633549.044,0,,,,,744,719,0,25,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32558617017cd3,61632afa1e325516b4017bbb,"Idealus, V atpažinti kaip S"
1031_10,127999,1633583.663,0,,,,,647,641,6,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e3255b257017c9f,61632afa1e325516b4017bbb,"Labai gera kokybė, išskyrus BW kalnelius ties 54000 ir 115000"
1031_11,127999,1633532.369,0,,,,,834,828,0,6,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e325555c6017cbb,61632afa1e325516b4017bbb,"yra triukšmų, V atpažinti kaip S arba neatpažinti"
1031_12,127999,1633531.134,0,,,,,879,873,0,6,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32556d8b017cb7,61632afa1e325516b4017bbb,V atpažinti kaip S 
1031_13,127999,1633520.015,0,,,,,913,907,0,6,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e325522f3017c75,61632afa1e325516b4017bbb,V atpažinti kaip S 
1031_14,127999,1633539.167,0,,,,,974,969,1,4,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32559678017cc5,61632afa1e325516b4017bbb,neatpažintas V
1031_15,127999,1633517.546,0,,,,,765,760,0,5,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32550694017c72,61632afa1e325516b4017bbb,V atpažinti kaip S 
1031_16,127999,1633505.799,0,,,,,944,939,0,5,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e3255ddf2017c5e,61632afa1e325516b4017bbb,V atpažinti kaip S 
1031_17,127999,1633507.037,0,,,,,863,858,0,5,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e3255c600017c5a,61632afa1e325516b4017bbb,V atpažinti kaip S 
1031_18,127999,1633591.7,0,,3333,,NC,253,249,0,4,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32556756017cad,61632afa1e325516b4017bbb,Didžioji failo dalis be kūno
1031_19,127999,1633516.929,0,,,,,768,764,0,4,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e3255272d017c6f,61632afa1e325516b4017bbb,V atpažinti kaip S 
1031_2,127999,1633508.272,0,,,,,794,772,0,22,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e3255a99a017c58,61632afa1e325516b4017bbb,"geras, V atpažinti kaip S"
1031_20,127999,1633584.28,0,,,,,638,634,4,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e3255d0d3017ca0,61632afa1e325516b4017bbb,neatpažinti S
1031_21,127999,1633520.633,0,,,,,1096,1092,0,4,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32554593017c78,61632afa1e325516b4017bbb,neatpažinti V
1031_22,127999,1633518.781,0,,,,,810,807,0,3,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32551f6e017c71,61632afa1e325516b4017bbb,V atpažinti kaip S 
1031_23,127999,1633508.895,0,,,,,765,762,0,3,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e3255ec5a017c57,61632afa1e325516b4017bbb,V atpažinti kaip S 
1031_24,127999,1633583.046,0,,,,,647,644,3,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32551667017c9e,61632afa1e325516b4017bbb,neatpažinti S
1031_25,127999,1633538.549,0,,,,,816,813,0,3,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32558c4d017cc4,61632afa1e325516b4017bbb,V atpažinti kaip S 
1031_26,127999,1633546.574,0,,,,,891,887,0,3,1,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e3255108e017cd9,61632afa1e325516b4017bbb,V atpažinti kaip S 
1031_27,127999,1633506.418,0,,,,,869,866,0,3,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32550fae017c5b,61632afa1e325516b4017bbb,V atpažinti kaip S 
1031_28,127999,1633536.077,0,,,,,909,907,0,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e3255a890017cc1,61632afa1e325516b4017bbb,V atpažinti kaip S 
1031_29,127999,1633537.932,0,,,,,916,914,0,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e3255f0be017cca,61632afa1e325516b4017bbb,V atpažinti kaip S 
1031_3,127999,1633507.655,0,,3333,,NS,844,826,0,18,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32550ef8017c5d,61632afa1e325516b4017bbb,"kokybė 6-7, yra triukšmų, V atpažinti kaip S arba neatpažinti"
1031_30,127999,1633547.808,0,,,,,759,757,2,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32556148017cd1,61632afa1e325516b4017bbb,neatpažinti S
1031_31,127999,1633527.427,0,,,,,868,866,0,2,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32559404017cd0,61632afa1e325516b4017bbb,V atpažinti kaip S 
1031_32,127999,1633535.455,0,,,,,881,879,1,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e325524b8017cbd,61632afa1e325516b4017bbb,geras
1031_33,127999,1633565.731,0,,,,,633,631,2,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32551b30017c82,61632afa1e325516b4017bbb,"ideali kokybė, neatpažinti S"
1031_34,127999,1633563.258,0,,,,,711,710,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32555061017c80,61632afa1e325516b4017bbb,geras
1031_35,127999,1633534.838,0,,,,,882,881,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e3255794c017cbf,61632afa1e325516b4017bbb,geras
1031_36,127999,1633552.134,0,,,,,948,947,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c911e32551337017c55,61632afa1e325516b4017bbb,yra triukšmų
1031_37,127999,1633566.348,0,,,,,645,644,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32552b9f017c83,61632afa1e325516b4017bbb,"ideali kokybė, neatpažintas S"
1031_38,127999,1633566.965,0,,,,,699,698,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32554f04017c8c,61632afa1e325516b4017bbb,"gera kokybė, neatpažintas S"
1031_39,127999,1633572.531,0,,,,,635,634,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e325550db017c8e,61632afa1e325516b4017bbb,ideali kokybė
1031_4,127999,1633519.398,0,,,,,805,787,0,18,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32553306017c7c,61632afa1e325516b4017bbb,"geras, V atpažinti kaip S"
1031_40,127999,1633545.956,0,,,,,727,726,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32555dff017cd6,61632afa1e325516b4017bbb,"ideali kokybė, V atpažintas kaip S "
1031_41,127999,1633544.105,0,,,,,961,960,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e3255caf4017ccf,61632afa1e325516b4017bbb,neatpažintas V
1031_42,127999,1633540.401,0,,,,,1008,1007,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32551c89017cc7,61632afa1e325516b4017bbb,geras
1031_43,127999,1633581.807,0,,,,,645,644,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e325502be017c9c,61632afa1e325516b4017bbb,idealus
1031_44,127999,1633587.372,1,,,,,1124,1123,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32553368017ca5,61632afa1e325516b4017bbb,"Labai keistas triukšmas, o gal patologija???"
1031_45,127999,1633590.464,0,,,,,966,965,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e3255e3b2017cab,61632afa1e325516b4017bbb,geras
1031_46,127999,1633565.11,0,,,,,624,623,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32555c19017c81,61632afa1e325516b4017bbb,"geras, neatpažinta S"
1031_47,127999,1633515.695,0,,,,,789,788,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e3255c17e017c6e,61632afa1e325516b4017bbb,"Geras, 1 V atpažinta kaip S"
1031_48,127999,1633553.986,0,,,,,699,698,1,0,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c911e32556651017c52,61632afa1e325516b4017bbb,"Labai geras, neatpažinta S"
1031_49,127999,1633533.603,0,,,,,853,852,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32554004017cbe,61632afa1e325516b4017bbb,"Yra triukšmo, 1 V atpažinta kaip S"
1031_5,127999,1633584.898,0,,,,,831,815,1,15,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e3255b51d017ca9,61632afa1e325516b4017bbb,"yra triukšmų, V atpažinti kaip S arba neatpažinti. Staigus izolinijos šuoliai nuo 61200, 109400, 113800"
1031_50,127999,1633515.078,0,,,,,799,798,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e3255e441017c6d,61632afa1e325516b4017bbb,"Geras, 1 V atpažinta kaip S"
1031_51,127999,1633511.366,0,,,,,882,881,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e32551804017c69,61632afa1e325516b4017bbb,"Yra triukšmo, 1 V atpažinta kaip S"
1031_52,127999,1633526.81,0,,,,,896,895,0,1,0,0,0,0,0,0,0,0,0,0,FULLY_ANNOTATED_PROFESSIONALLY,61632c921e325579ed017cb3,61632afa1e325516b4017bbb,"Geras, 1 V atpažinta kaip S"
